ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
MF,GO:0008168,methyltransferase activity,42/1152,212/18432,1.9692286842661e-11,9.83455972318778e-10,8.13297543285134e-10,PRMT5/RRP8/PRMT3/EEF1AKMT4/FBL/DNMT1/NOP2/WDR4/NSUN2/TARBP1/TRMT5/SETMAR/SPOUT1/CIAPIN1/MRM1/TRMT10C/CAMKMT/CARM1/FTSJ3/TRMT44/TRMT2A/METTL13/FAM98A/NSUN6/TFB1M/EMG1/NSUN4/PRMT6/NSUN5/TGS1/MTR/PRMT1/NTMT1/DPH5/TFB2M/METTL17/MRM3/METTL5/PRMT7/TRMT1/FTSJ1/DIMT1,42
MF,GO:0043022,ribosome binding,23/1152,73/18432,4.53775367865731e-11,2.1403071517667e-09,1.76998930038855e-09,PRMT3/EIF2S1/RPSA/HSPA5/EEF2/NAA10/BAG6/SEC61A1/ETF1/EIF5A/NOMO1/ZNF598/SERBP1/GEMIN5/MRPS27/GCN1/NCLN/DNAJC2/EIF3C/NAA15/EIF2A/EIF3K/SBDS,23
MF,GO:0008757,S-adenosylmethionine-dependent methyltransferase activity,34/1152,162/18432,3.25320432224783e-10,1.45366866820443e-08,1.20215361935696e-08,PRMT5/RRP8/PRMT3/EEF1AKMT4/FBL/DNMT1/NOP2/WDR4/NSUN2/TARBP1/TRMT5/SETMAR/MRM1/TRMT10C/CAMKMT/CARM1/FTSJ3/TRMT2A/NSUN6/TFB1M/EMG1/NSUN4/PRMT6/NSUN5/PRMT1/NTMT1/DPH5/TFB2M/MRM3/METTL5/PRMT7/TRMT1/FTSJ1/DIMT1,34
MF,GO:0003899,DNA-directed 5'-3' RNA polymerase activity,14/1152,29/18432,4.1054116764741e-10,1.74274725666326e-08,1.44121557274117e-08,POLRMT/POLR3A/POLR1C/POLR3G/POLR1A/POLR1D/POLR2E/PRIM1/POLR3C/POLR3F/POLR1B/POLR3B/POLR1H/POLR3K,14
MF,GO:0051082,unfolded protein binding,29/1152,124/18432,4.44429427080434e-10,1.79676468376804e-08,1.48588685645438e-08,TAPBP/DNAJA2/DNAJB6/CLPX/NPM1/HSP90AB1/HSPD1/HSPA5/HSPA8/HSP90B1/CALR/CANX/DNAJA1/HSPA9/CCT8/HSPE1/HSPA14/SCAP/TRAP1/HSP90AA4P/SHQ1/GRPEL2/DNAJA3/TTC1/GRPEL1/DNAJB11/RUVBL2/NUDC/HYOU1,29
MF,GO:0008649,rRNA methyltransferase activity,12/1152,23/18432,2.3855670613101e-09,9.20612015932853e-08,7.61326904255425e-08,FBL/NOP2/MRM1/FTSJ3/TFB1M/EMG1/NSUN4/NSUN5/TFB2M/MRM3/METTL5/DIMT1,12
MF,GO:0044183,protein folding chaperone,20/1152,68/18432,3.23420059455727e-09,1.16173985453972e-07,9.6073458927282e-08,DFFA/DNAJB6/CLPX/HSPA4L/CD74/HSP90AB1/HSPD1/HSPA5/HSPA8/HSP90B1/CALR/HSPA9/PEX5/CCT8/HSPE1/HSPA14/TRAP1/HSP90AA4P/HSPH1/HYOU1,20
MF,GO:0034062,5'-3' RNA polymerase activity,14/1152,33/18432,3.42090652102391e-09,1.16173985453972e-07,9.6073458927282e-08,POLRMT/POLR3A/POLR1C/POLR3G/POLR1A/POLR1D/POLR2E/PRIM1/POLR3C/POLR3F/POLR1B/POLR3B/POLR1H/POLR3K,14
MF,GO:0097747,RNA polymerase activity,14/1152,33/18432,3.42090652102391e-09,1.16173985453972e-07,9.6073458927282e-08,POLRMT/POLR3A/POLR1C/POLR3G/POLR1A/POLR1D/POLR2E/PRIM1/POLR3C/POLR3F/POLR1B/POLR3B/POLR1H/POLR3K,14
MF,GO:0140102,catalytic activity, acting on a rRNA,12/1152,24/18432,4.49953963547963e-09,1.46927275020085e-07,1.21505786917608e-07,FBL/NOP2/MRM1/FTSJ3/TFB1M/EMG1/NSUN4/NSUN5/TFB2M/MRM3/METTL5/DIMT1,12
MF,GO:0140662,ATP-dependent protein folding chaperone,15/1152,41/18432,1.07593118385735e-08,3.38320583368479e-07,2.7978405443776e-07,CLPX/HSPA4L/HSP90AB1/HSPD1/HSPA5/HSPA8/HSP90B1/HSPA9/CCT8/HSPE1/HSPA14/TRAP1/HSP90AA4P/HSPH1/HYOU1,15
MF,GO:0048027,mRNA 5'-UTR binding,12/1152,26/18432,1.42932192854401e-08,4.33390827619236e-07,3.58405160277764e-07,SYNCRIP/RSL1D1/NCL/SHMT2/RPL5/RPS3A/RPS7/RPS14/LARP1/UTP23/GNL3/DHX36,12
MF,GO:0045296,cadherin binding,47/1152,333/18432,1.34275152211987e-07,3.93102083544749e-06,3.25087210618496e-06,NOP56/RSL1D1/CCNB2/AHSA1/LDHA/ALDOA/ENO1/SLC3A2/HSP90AB1/HSPA5/HSPA8/EEF2/FLNA/PAICS/EEF1G/EEF1D/ATIC/BSG/EIF2S3/RANBP1/RANGAP1/RPL29/FASN/EMD/RPL14/CCT8/ARFIP2/EIF5/EIF3E/RPL15/RPL7A/EIF4G2/RPL6/PRDX1/SCRIB/EIF4H/LARP1/SERBP1/GCN1/LRRC59/EIF2A/TNKS1BP1/ABCF3/PUF60/RUVBL1/NUDC/BZW2,47
MF,GO:0031072,heat shock protein binding,25/1152,124/18432,1.60709449470689e-07,4.54807742002049e-06,3.76116501041928e-06,DNAJA2/DNAJB6/USP19/AHSA1/TTC4/BAG2/TFRC/HSP90AB1/HSPA5/HSPA8/RPS3/DNAJA1/HSPA9/BAG6/MVD/CSNK2A1/FKBP4/HSPA14/BCOR/CAMKMT/DNAJA3/DNAJC2/SACS/CHORDC1/TELO2,25
MF,GO:0004812,aminoacyl-tRNA ligase activity,13/1152,41/18432,7.05497344718112e-07,1.87177264270524e-05,1.54791687147033e-05,NARS1/EPRS1/WARS1/GARS1/IARS1/QARS1/AARS1/SARS1/YARS1/MARS1/KARS1/LARS1/FARSA,13
MF,GO:0016875,ligase activity, forming carbon-oxygen bonds,13/1152,41/18432,7.05497344718112e-07,1.87177264270524e-05,1.54791687147033e-05,NARS1/EPRS1/WARS1/GARS1/IARS1/QARS1/AARS1/SARS1/YARS1/MARS1/KARS1/LARS1/FARSA,13
MF,GO:0051536,iron-sulfur cluster binding,17/1152,69/18432,8.10192151665428e-07,2.02309746107044e-05,1.67305933486328e-05,LIAS/ERCC2/RPS3/NDUFS1/IREB2/NDUFV1/DNA2/PPAT/CIAPIN1/CDK5RAP1/DPH2/ISCA1/DPH1/BOLA2/ELP3/GLRX2/NFS1,17
MF,GO:0051540,metal cluster binding,17/1152,69/18432,8.10192151665428e-07,2.02309746107044e-05,1.67305933486328e-05,LIAS/ERCC2/RPS3/NDUFS1/IREB2/NDUFV1/DNA2/PPAT/CIAPIN1/CDK5RAP1/DPH2/ISCA1/DPH1/BOLA2/ELP3/GLRX2/NFS1,17
MF,GO:0016779,nucleotidyltransferase activity,24/1152,126/18432,8.43312239504362e-07,2.04563454668344e-05,1.69169703383281e-05,POLRMT/POLR3A/POLR1C/POLR3G/POLR1A/POLR1D/POLR2E/PRIM1/KARS1/CTU2/CTU1/YRDC/PNPT1/GMPPA/PCYT2/POLR3C/POLR3F/POLR1B/EIF2B3/POLR3B/POLR1H/POLG2/NUDT5/POLR3K,24
MF,GO:0034511,U3 snoRNA binding,7/1152,11/18432,9.66589088206775e-07,2.27953926635431e-05,1.88513135039158e-05,RRP9/SNU13/TBL3/BMS1/TSR1/UTP25/DHX37,7
MF,GO:0140097,catalytic activity, acting on DNA,36/1152,241/18432,1.00057482650598e-06,2.29591358838805e-05,1.89867257263013e-05,CHD1/BTAF1/RAD1/RECQL4/TDP2/TOP2A/NME1/ERCC2/RPS3/DNMT1/APEX1/MCM4/MLH1/LIG3/CDK7/DNA2/BLM/PMS1/ENDOG/HLTF/SETMAR/ALKBH2/SUPV3L1/UPF1/TOP1MT/ATAD5/TWNK/DHX36/TDP1/POLG2/TTF2/EXO1/RUVBL2/RUVBL1/REXO2/RAD54B,36
MF,GO:0016874,ligase activity,28/1152,165/18432,1.24098217728656e-06,2.77261544346392e-05,2.29289504778431e-05,SLC27A2/PFAS/NARS1/GATB/ASS1/EPRS1/ASNS/PC/GART/PAICS/WARS1/CAD/GARS1/IARS1/QARS1/AARS1/SARS1/GMPS/LIG3/YARS1/MARS1/ACACA/KARS1/SLC27A4/MTHFD1L/LARS1/FARSA/RTCB,28
MF,GO:0051087,chaperone binding,20/1152,105/18432,6.78786764782744e-06,0.000147766657256551,0.000122199938491252,TIMM44/DNAJA2/DNAJB6/AHSA1/BAG2/HLA-B/TFRC/HSPD1/HSPA5/HSPA8/UBL4A/CALR/ERP29/DNAJA1/HSPE1/DNLZ/GRPEL2/GRPEL1/SDF2L1/SACS,20
MF,GO:0051539,4 iron, 4 sulfur cluster binding,12/1152,43/18432,8.41613869059265e-06,0.000178632543707829,0.000147725381753297,LIAS/ERCC2/NDUFS1/IREB2/NDUFV1/DNA2/PPAT/CIAPIN1/CDK5RAP1/DPH2/DPH1/ELP3,12
MF,GO:0031369,translation initiation factor binding,10/1152,32/18432,1.58905049079864e-05,0.00032904972358245,0.00027211724707643,ZPR1/EIF2S2/EIF5/EIF3B/EIF4G1/EIF2B5/GLE1/LARP1/EIF3M/EIF3C,10
MF,GO:0045182,translation regulator activity,48/1152,407/18432,1.7036214181757e-05,0.000344374900959801,0.000284790848602303,EIF3D/EIF5B/EIF3G/EIF3J/DHFR/EIF2S1/PABPC1/EEF2/GSPT1/EIF2S2/EIF4B/EEF1B2/EEF1G/RPL10/EEF1D/SHMT2/EIF2S3/EIF1/EIF1AX/IREB2/TUFM/AARS1/EIF5/EIF3B/EIF3E/EIF4A1/RPS14/ETF1/EIF5A/EIF4G2/EIF4G1/EIF2B5/EIF3I/EIF3A/MRPL58/EIF2B1/EIF4H/LARP1/EIF3M/EIF1AD/ABCF1/GCN1/GFM1/EIF3C/EIF2A/EIF2B3/EIF3K/EIF3L,48
MF,GO:0008094,ATP-dependent activity, acting on DNA,21/1152,121/18432,1.81180597758752e-05,0.000357726343016698,0.000295832212252356,CHD1/BTAF1/RECQL4/TOP2A/ERCC2/MCM4/MLH1/CDK7/DNA2/BLM/PMS1/HLTF/SUPV3L1/UPF1/ATAD5/TWNK/DHX36/TTF2/RUVBL2/RUVBL1/RAD54B,21
MF,GO:0008175,tRNA methyltransferase activity,10/1152,34/18432,2.8799702010587e-05,0.000555703341067916,0.000459555053613911,WDR4/NSUN2/TARBP1/TRMT5/TRMT10C/TRMT44/TRMT2A/NSUN6/TRMT1/FTSJ1,10
MF,GO:0016273,arginine N-methyltransferase activity,6/1152,12/18432,3.92019963849477e-05,0.0007235324984961,0.00059834626061236,PRMT5/PRMT3/CARM1/PRMT6/PRMT1/PRMT7,6
MF,GO:0016274,protein-arginine N-methyltransferase activity,6/1152,12/18432,3.92019963849477e-05,0.0007235324984961,0.00059834626061236,PRMT5/PRMT3/CARM1/PRMT6/PRMT1/PRMT7,6
MF,GO:0043024,ribosomal small subunit binding,7/1152,17/18432,4.08115806720444e-05,0.000737213446607781,0.00060966011888586,NPM1/NME1/EIF4B/EIF1/EIF4H/LARP1/PTCD3,7
MF,GO:0140142,nucleocytoplasmic carrier activity,9/1152,30/18432,6.09317412398929e-05,0.00105830199999236,0.000875193644529047,IPO5/KPNA3/KPNA2/CSE1L/IPO4/TNPO1/XPO4/XPO5/IPO11,9
MF,GO:0003725,double-stranded RNA binding,15/1152,76/18432,6.10798563010902e-05,0.00105830199999236,0.000875193644529047,TFRC/SLC3A2/HSP90AB1/HSPD1/EIF4B/MSN/EIF4A1/EIF4H/YRDC/SUPV3L1/IFIH1/DHX36/DHX33/DDX21/DUS2,15
MF,GO:0009055,electron transfer activity,20/1152,122/18432,6.5980550205228e-05,0.00112034974248477,0.000926505831302885,COX7A2L/NDUFB3/IDH3B/NDUFS6/AKR7A3/NDUFB4/NDUFB8/NDUFA7/NDUFA10/COX5B/COX4I1/CYBA/NDUFS1/UQCRC1/NDUFV1/NDUFA6/CYCS/CIAPIN1/GLRX2/NDUFB9,20
MF,GO:0016423,tRNA (guanine) methyltransferase activity,6/1152,13/18432,6.89495132451721e-05,0.00112573339894521,0.000930958002723274,WDR4/TARBP1/TRMT5/TRMT10C/TRMT1/FTSJ1,6
MF,GO:0060590,ATPase regulator activity,6/1152,13/18432,6.89495132451721e-05,0.00112573339894521,0.000930958002723274,BAG2/GRPEL2/HSPH1/KATNB1/GRPEL1/HSPBP1,6
MF,GO:0001098,basal transcription machinery binding,13/1152,61/18432,8.17142344062621e-05,0.00128472935205401,0.00106244433428805,URI1/PCF11/FBL/GTF2B/NOLC1/WDR43/ELP2/LLPH/ZNHIT6/RUVBL2/RUVBL1/NOP58/CTDP1,13
MF,GO:0001099,basal RNA polymerase II transcription machinery binding,13/1152,61/18432,8.17142344062621e-05,0.00128472935205401,0.00106244433428805,URI1/PCF11/FBL/GTF2B/NOLC1/WDR43/ELP2/LLPH/ZNHIT6/RUVBL2/RUVBL1/NOP58/CTDP1,13
MF,GO:0003697,single-stranded DNA binding,20/1152,124/18432,8.34136968042302e-05,0.00128760415612348,0.00106482173719467,CDC45/RECQL4/TDP2/HSPD1/MCM4/LONP1/MLH1/LRPPRC/POLR2H/BLM/YBX1/SETMAR/RAD51AP1/TWNK/POLR3C/REXO4/DHX36/RAD18/TDP1/POT1,20
MF,GO:0003746,translation elongation factor activity,7/1152,19/18432,9.46563301443912e-05,0.00143505757665336,0.00118676263545693,EEF2/EEF1B2/EEF1G/EEF1D/TUFM/EIF5A/GFM1,7
MF,GO:0015453,oxidoreduction-driven active transmembrane transporter activity,14/1152,71/18432,0.000107709641684937,0.00160430676825459,0.00132672818104992,COX7A2L/NDUFB3/NDUFS6/NDUFB4/NDUFB8/NDUFA7/NDUFA10/COX5B/COX4I1/NDUFS1/UQCRC1/NDUFV1/NDUFA6/NDUFB9,14
MF,GO:0008137,NADH dehydrogenase (ubiquinone) activity,10/1152,41/18432,0.00016500071071892,0.0024152690241442,0.00199737702449219,NDUFB3/NDUFS6/NDUFB4/NDUFB8/NDUFA7/NDUFA10/NDUFS1/NDUFV1/NDUFA6/NDUFB9,10
MF,GO:0001671,ATPase activator activity,8/1152,27/18432,0.000173035717438293,0.00248995464584934,0.00205914047335132,NKRF/DNAJA2/DNAJB6/AHSA1/DNAJA1/GTF2H4/DNAJC2/DNAJC15,8
MF,GO:0001094,TFIID-class transcription factor complex binding,5/1152,10/18432,0.000182794158789356,0.00254413509528136,0.00210394657312339,FBL/ZNHIT6/RUVBL2/RUVBL1/NOP58,5
MF,GO:0016884,carbon-nitrogen ligase activity, with glutamine as amido-N-donor,5/1152,10/18432,0.000182794158789356,0.00254413509528136,0.00210394657312339,PFAS/GATB/ASNS/CAD/GMPS,5
MF,GO:0050136,NADH dehydrogenase (quinone) activity,10/1152,42/18432,0.000204554890017266,0.00280108228426869,0.00231643653041624,NDUFB3/NDUFS6/NDUFB4/NDUFB8/NDUFA7/NDUFA10/NDUFS1/NDUFV1/NDUFA6/NDUFB9,10
MF,GO:0004518,nuclease activity,27/1152,208/18432,0.000249580195630574,0.0033633902554025,0.00278145347511433,ZC3H12D/POLRMT/PRORP/RAD1/RPP40/TDP2/NME1/RPS3/APEX1/DNA2/ENDOG/SETMAR/INTS11/PNPT1/CNOT6L/POP1/ELAC2/TRIR/RPP25/REXO4/TDP1/NOB1/EXO1/DIS3/RCL1/REXO2/LAS1L,27
MF,GO:0016853,isomerase activity,22/1152,156/18432,0.000283904962913079,0.00376617677364382,0.003114549510905,PPIH/KATNA1/P4HB/HSPD1/TOP2A/PDIA4/GNPDA1/LSS/RPIA/FKBP4/IDI1/RPUSD3/RPUSD2/TXNDC5/TOP1MT/RPUSD4/PUS7/DHRS9/MRI1/PTGES2/GLRX2/PUS1,22
MF,GO:0003954,NADH dehydrogenase activity,10/1152,44/18432,0.000307775784139819,0.0040200252420724,0.00332447689103254,NDUFB3/NDUFS6/NDUFB4/NDUFB8/NDUFA7/NDUFA10/NDUFS1/NDUFV1/NDUFA6/NDUFB9,10
MF,GO:0000774,adenyl-nucleotide exchange factor activity,5/1152,11/18432,0.000317874244565516,0.00408901869145641,0.00338153303229982,BAG2/GRPEL2/HSPH1/GRPEL1/HSPBP1,5
MF,GO:0003955,NAD(P)H dehydrogenase (quinone) activity,10/1152,45/18432,0.000373809882237676,0.00473678492566847,0.0039172221752165,NDUFB3/NDUFS6/NDUFB4/NDUFB8/NDUFA7/NDUFA10/NDUFS1/NDUFV1/NDUFA6/NDUFB9,10
MF,GO:0004659,prenyltransferase activity,6/1152,17/18432,0.000400315270029934,0.00499805388610903,0.00413328614721309,FDPS/FDFT1/PDSS1/DHDDS/NUS1/UBIAD1,6
MF,GO:0030544,Hsp70 protein binding,10/1152,46/18432,0.000451225856954702,0.00555203989209481,0.0045914210005917,DNAJA2/TTC4/TFRC/RPS3/DNAJA1/BAG6/MVD/DNAJA3/DNAJC2/SACS,10
MF,GO:0003678,DNA helicase activity,13/1152,72/18432,0.000465886757840236,0.00565054082009086,0.0046728792102171,CHD1/RECQL4/ERCC2/MCM4/DNA2/BLM/SUPV3L1/UPF1/TWNK/DHX36/RUVBL2/RUVBL1/RAD54B,13
MF,GO:0001091,RNA polymerase II general transcription initiation factor binding,7/1152,25/18432,0.000648677093079175,0.00764898405589194,0.00632555001584517,FBL/NOLC1/ZNHIT6/RUVBL2/RUVBL1/NOP58/CTDP1,7
MF,GO:0008327,methyl-CpG binding,7/1152,25/18432,0.000648677093079175,0.00764898405589194,0.00632555001584517,PRMT5/DNMT1/ZBTB33/UHRF1/PRMT1/WDR77/ZBTB21,7
MF,GO:0004519,endonuclease activity,18/1152,125/18432,0.000763545001005311,0.00888013295689738,0.00734368443648944,ZC3H12D/PRORP/RPP40/RPS3/APEX1/DNA2/ENDOG/SETMAR/INTS11/POP1/ELAC2/RPP25/REXO4/NOB1/EXO1/DIS3/RCL1/LAS1L,18
MF,GO:0061608,nuclear import signal receptor activity,6/1152,19/18432,0.000787753661714836,0.00902103321205988,0.00746020600389801,IPO5/KPNA3/KPNA2/IPO4/TNPO1/IPO11,6
MF,GO:0009982,pseudouridine synthase activity,5/1152,13/18432,0.000796911061136032,0.00902103321205988,0.00746020600389801,RPUSD3/RPUSD2/RPUSD4/PUS7/PUS1,5
MF,GO:0005048,signal sequence binding,10/1152,50/18432,0.000905949178465204,0.0101204059541705,0.00836936429413146,IPO5/KPNA3/TOMM70/CAT/PEX5/KPNA2/SEC61A1/NOLC1/IPO4/TNPO1,10
MF,GO:0016765,transferase activity, transferring alkyl or aryl (other than methyl) groups,11/1152,59/18432,0.000946773276641805,0.0104390975567389,0.00863291559152541,FDPS/SRM/FDFT1/DHPS/PDSS1/DHDDS/DTWD1/NUS1/DPH2/DPH1/UBIAD1,11
MF,GO:0008170,N-methyltransferase activity,15/1152,99/18432,0.00120662960168007,0.0131336991259792,0.0108612947951499,PRMT5/PRMT3/EEF1AKMT4/FBL/SETMAR/CAMKMT/CARM1/TFB1M/PRMT6/PRMT1/TFB2M/METTL5/PRMT7/TRMT1/DIMT1,15
MF,GO:0000217,DNA secondary structure binding,8/1152,36/18432,0.00142804397806522,0.0153469536376883,0.0126916100382345,MEN1/RECQL4/BLM/MEF2C/RAD51AP1/CLSPN/RAD18/POT1,8
MF,GO:0140296,general transcription initiation factor binding,10/1152,53/18432,0.00145081892807504,0.0153968158741964,0.0127328450661323,BTAF1/FBL/GTF2B/NOLC1/POLR1E/ZNHIT6/RUVBL2/RUVBL1/NOP58/CTDP1,10
MF,GO:0004540,ribonuclease activity,17/1152,122/18432,0.00152784558735714,0.0160140852304471,0.0132433139280989,ZC3H12D/POLRMT/PRORP/RPP40/APEX1/ENDOG/INTS11/PNPT1/CNOT6L/POP1/ELAC2/RPP25/NOB1/EXO1/DIS3/RCL1/REXO2,17
MF,GO:0004521,endoribonuclease activity,12/1152,72/18432,0.00157793205655638,0.0163373697075167,0.0135106634367536,ZC3H12D/PRORP/RPP40/APEX1/ENDOG/INTS11/POP1/ELAC2/RPP25/NOB1/EXO1/RCL1,12
MF,GO:0004549,tRNA-specific ribonuclease activity,5/1152,15/18432,0.00167401919718519,0.017094565700889,0.0141368487043493,PRORP/RPP40/POP1/ELAC2/RPP25,5
MF,GO:0051787,misfolded protein binding,7/1152,29/18432,0.00169133512234944,0.017094565700889,0.0141368487043493,HSPA5/HSPA8/HSPA9/BAG6/HSPA14/SDF2L1/DNAJB11,7
MF,GO:0030170,pyridoxal phosphate binding,10/1152,55/18432,0.00194341208754899,0.0194112572038717,0.0160527041782685,GCAT/OAT/PYGL/ALAS1/GOT1/SHMT2/CBS/GPT2/PSAT1/NFS1,10
MF,GO:0070279,vitamin B6 binding,10/1152,56/18432,0.00223589604961359,0.0220729737921156,0.0182538881896238,GCAT/OAT/PYGL/ALAS1/GOT1/SHMT2/CBS/GPT2/PSAT1/NFS1,10
MF,GO:0008097,5S rRNA binding,4/1152,10/18432,0.0023504294725249,0.0224215126086926,0.0185421225094513,RPL5/RRS1/MRPL18/RPF2,4
MF,GO:0016742,hydroxymethyl-, formyl- and related transferase activity,4/1152,10/18432,0.0023504294725249,0.0224215126086926,0.0185421225094513,GART/ATIC/SHMT2/ALDH1L2,4
MF,GO:0032356,oxidized DNA binding,4/1152,10/18432,0.0023504294725249,0.0224215126086926,0.0185421225094513,RECQL4/RPS3/BLM/POT1,4
MF,GO:0019842,vitamin binding,19/1152,149/18432,0.0023967889578105,0.022609709168679,0.0186977571328608,GCAT/DHFR/OAT/PYGL/PC/ALAS1/P4HA1/GOT1/SHMT2/CBS/SLC19A1/FASN/OGFOD1/GPT2/MTR/PANK3/CD320/PSAT1/NFS1,19
MF,GO:0016655,oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor,10/1152,57/18432,0.00256273012750935,0.0237094501648914,0.019607219961543,NDUFB3/NDUFS6/NDUFB4/NDUFB8/NDUFA7/NDUFA10/NDUFS1/NDUFV1/NDUFA6/NDUFB9,10
MF,GO:0016879,ligase activity, forming carbon-nitrogen bonds,9/1152,48/18432,0.0025903092432108,0.0237094501648914,0.019607219961543,PFAS/GATB/ASS1/ASNS/GART/PAICS/CAD/GMPS/MTHFD1L,9
MF,GO:0016922,nuclear receptor binding,18/1152,139/18432,0.00259714825127785,0.0237094501648914,0.019607219961543,PRPF6/JUND/CEBPB/DDX5/RXRA/CALR/FLT3/GTF2B/FKBP4/ZNHIT3/TRIP6/LRIF1/DDX54/MMS19/PHB2/MED4/DCAF13/KDM3A,18
MF,GO:0016651,oxidoreductase activity, acting on NAD(P)H,13/1152,87/18432,0.00282866309151024,0.0255482443052361,0.02112786430053,NDUFB3/NDUFS6/MICAL2/NDUFB4/NDUFB8/NDUFA7/NDUFA10/CYBA/NDUFS1/NDUFV1/NDUFA6/MTRR/NDUFB9,13
MF,GO:0044389,ubiquitin-like protein ligase binding,33/1152,318/18432,0.00296533605720942,0.0265007401323242,0.0219155584505117,UBE2C/ERLIN1/USP19/HERC2/BAG2/HSP90AB1/HSPD1/HSPA5/HSPA8/CCNB1/CEBPB/ATF6/CALR/PML/DNAJA1/UQCRC1/CBS/HSPA9/LRPPRC/RANGAP1/BAG6/RPL5/UBE2B/SQSTM1/CUL1/HLTF/ARRDC1/CACYBP/UBE2T/RAD18/HSPBP1/PA2G4/AUP1,33
MF,GO:0004596,peptide alpha-N-acetyltransferase activity,4/1152,11/18432,0.00351188960278741,0.0307380852862527,0.0254197543685209,NAA10/NAA25/NAA15/NAA50,4
MF,GO:0015173,aromatic amino acid transmembrane transporter activity,4/1152,11/18432,0.00351188960278741,0.0307380852862527,0.0254197543685209,SLC3A2/SLC7A1/SLC7A5/SLC38A5,4
MF,GO:0016860,intramolecular oxidoreductase activity,9/1152,51/18432,0.00397365371223314,0.034424816343734,0.0284686039318958,P4HB/PDIA4/GNPDA1/RPIA/IDI1/TXNDC5/MRI1/PTGES2/GLRX2,9
MF,GO:0016646,oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor,5/1152,18/18432,0.00408267724935128,0.0350120503504974,0.0289542341873185,DHFR/PYCR1/ALDH1L2/PYCR3/MTHFD1L,5
MF,GO:0016891,endoribonuclease activity, producing 5'-phosphomonoesters,7/1152,34/18432,0.00443775177675554,0.0376765125846545,0.0311576887904836,PRORP/RPP40/APEX1/POP1/ELAC2/RPP25/EXO1,7
MF,GO:0004526,ribonuclease P activity,4/1152,12/18432,0.00500937147897672,0.0421084790658538,0.0348228324802238,PRORP/RPP40/POP1/RPP25,4
MF,GO:0016893,endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters,8/1152,44/18432,0.00537354206365637,0.0447268354121986,0.036988158477387,PRORP/RPP40/APEX1/DNA2/POP1/ELAC2/RPP25/EXO1,8
MF,GO:0033218,amide binding,39/1152,408/18432,0.00550430074370948,0.0452440721847873,0.0374159024824911,IPO5/KPNA3/TAPBP/PPIH/TLR2/TOMM70/NFATC1/APBA3/DHFR/HLA-B/CAT/CD74/INSR/HSP90AB1/HLA-C/PC/NPR3/RXRA/VDAC1/CALR/SLC19A1/ECE1/FASN/PEX5/KPNA2/SEC61A1/SLC7A5/FKBP4/NOLC1/DHCR24/IPO4/SCARB1/GCDH/TNPO1/PHB2/ACBD6/NLN/PTGES2/PANK3,39
MF,GO:0008139,nuclear localization sequence binding,6/1152,27/18432,0.00559555663062741,0.0452440721847873,0.0374159024824911,IPO5/KPNA3/KPNA2/NOLC1/IPO4/TNPO1,6
MF,GO:0016866,intramolecular transferase activity,6/1152,27/18432,0.00559555663062741,0.0452440721847873,0.0374159024824911,LSS/RPUSD3/RPUSD2/RPUSD4/PUS7/PUS1,6
MF,GO:0047485,protein N-terminus binding,14/1152,106/18432,0.00621457252458819,0.0497752082393903,0.0411630573376398,MEN1/NPM1/EPB41/ERCC2/PPP1CC/PEX5/EIF3E/EIF5A/CSNK2A1/GTF2H2/GTF2H3/TDRD7/PHB2/MORF4L1,14
