"","Protein.Names","Protein.Group","Protein.Ids","Genes","First.Protein.Description","D1","D2","D3","D4","WT1","WT2","WT3","WT4","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"6508","TMED4_HUMAN","Q7Z7H5","Q7Z7H5","TMED4","Transmembrane emp24 domain-containing protein 4",1090500,1186826.56084407,1092276.67931511,1226046.02008574,1127602.41413221,1024317.37562971,1125219.57780639,1129679.86095045,0.0883076904790201,20.0749509496816,1.64026549871821,0.144053636071732,0.256190940569804,-6.17903680562339
"6509","TMED5_HUMAN","Q9Y3A6","Q9Y3A6","TMED5","Transmembrane emp24 domain-containing protein 5",2150500,2273178.99681534,2206696.56821584,2170718.42146306,2360196.87983041,2305639.7376594,2601037.40392026,2346054.14686635,-0.0958695134823344,21.105514453764,-2.20996168836334,0.0620033235358825,0.137219549702714,-5.36295141576129
"6510","TMED7_HUMAN","Q9Y3B3","Q9Y3B3","TMED7","Transmembrane emp24 domain-containing protein 7",1010500,949713.131410638,946275.090380485,1065270.54488486,968807.117198183,969871.322509156,1021028.94352539,1088139.47548073,0.000891065965568316,19.9084648569264,0.0163446968723618,0.987406124364172,0.993290290411014,-7.47558345927738
"6511","TMED8_HUMAN","Q6PL24","Q6PL24","TMED8","Protein TMED8",802091.000000002,771340.400306448,799404.390225444,827975.703106562,875466.608034385,833810.415520597,847967.603354282,842573.102284296,-0.059245012553923,19.6286167469262,-2.0531817751465,0.0783116301564349,0.163073238371764,-5.59461726978998
"6512","TMED9_HUMAN","Q9BVK6","Q9BVK6","TMED9","Transmembrane emp24 domain-containing protein 9",3610500.00000001,3571030.84013779,3649504.06359647,3396980.53455011,3737968.58520795,3533186.34518444,3801215.83332678,2814382.49748844,0.0752138812670822,21.7123575323687,0.764420333595523,0.469087023256474,0.595351575993849,-7.15666321196472
"6513","TMEDA_HUMAN","P49755","P49755","TMED10","Transmembrane emp24 domain-containing protein 10",5260500,5241398.36740818,5349196.30661498,5055674.640492,5281314.53705268,5319226.36434315,5104664.15412879,5408755.4409894,0.0174779874277355,22.2963976802053,0.775313400867133,0.463019425006419,0.590204872070074,-7.14786598329571
"6514","TMF1_HUMAN","P82094","P82094","TMF1","TATA element modulatory factor",291733,284742.325194352,278064.174202714,280581.975563788,295195.271395786,295733.375001148,287457.739866671,289640.980597332,-0.0155684082386429,18.1122182383572,-0.631204152562063,0.547545809104461,0.66475114120648,-7.25548165090247
"6515","TMLH_HUMAN","Q9NVH6","Q9NVH6","TMLHE","Trimethyllysine dioxygenase, mitochondrial",177979,204702.40558613,190481.794989476,179819.253565515,161425.386358895,173986.727853666,157339.131604492,155387.696102891,0.239876330680364,17.3906133596044,4.35216213715383,0.00318160218249418,0.0155828371423162,-2.23438589558302
"6516","TMM11_HUMAN","P17152","P17152","TMEM11","Transmembrane protein 11, mitochondrial",797808,843354.100917349,782659.437969891,904097.019372455,827348.082655263,838171.514756911,854300.858588913,921176.881062167,-0.0211989204511553,19.6639309093198,-0.383176635128022,0.712726303465804,0.803955270309427,-7.39316732793071
"6517","TMM33_HUMAN","P57088","P57088","TMEM33","Transmembrane protein 33",3140500,3198756.73105342,2963785.48160854,3185890.6478861,3460273.40090121,3512547.42358516,3637048.08754255,3605772.35423673,-0.156212942892111,21.6399900037769,-4.44964086114853,0.00282154972053068,0.0143265945643566,-2.1040588925495
"6518","TMM43_HUMAN","Q9BTV4","Q9BTV4","TMEM43","Transmembrane protein 43",2660500,2585044.76476794,2503354.75977959,2582802.75926446,2617156.40154047,2594379.10885725,2560019.37081383,2585395.05417952,0.0264323758267224,21.2755702750221,0.985841900183064,0.356386495925336,0.490893441315905,-6.95812269701945
"6519","TMM59_HUMAN","Q9BXS4","Q9BXS4","TMEM59","Transmembrane protein 59",88483.4,72807.0229608731,74164.5914895627,101607.123623754,130357.068045741,112768.167484843,94775.4346568144,92946.6512163723,-0.329947634900105,16.5052263138176,-2.17973480415973,0.0648588065805779,0.141699871826221,-5.40789568953907
"6520","TMM65_HUMAN","Q6PI78","Q6PI78","TMEM65","Transmembrane protein 65",560674,550396.192882543,531946.832517501,560606.658168502,497402.143803904,497032.405746477,522465.514517642,503091.411898207,0.152321663984317,18.9847022138318,4.9728480013565,0.00151652295580415,0.00921815572814883,-1.4281934135067
"6521","TMM68_HUMAN","Q96MH6","Q96MH6","TMEM68","Monoacylglycerol/Diacylglycerol O-acyltransferase",428617,397553.915850839,397031.825150827,430523.397865456,399275.834537808,347958.555671591,403510.838138043,388667.675064607,0.130962290462815,18.5806809262538,2.24559400632519,0.0587989945194179,0.132122043461959,-5.30982501496853
"6522","TMM69_HUMAN","Q5SWH9","Q5SWH9","TMEM69","Transmembrane protein 69",171618,165548.485985367,157525.969775816,155376.483706924,177707.919280032,150097.074927805,177610.857308386,169784.988148443,-0.0278364806266467,17.3137095176176,-0.431973409221836,0.678487977516615,0.776645792939937,-7.37108540075526
"6523","TMM70_HUMAN","Q9BUB7","Q9BUB7","TMEM70","Transmembrane protein 70, mitochondrial",1980500,2031745.67213673,2043047.362901,2080264.1179606,2010811.55654137,2264396.8353193,2088391.9452403,2179592.25984873,-0.039447906463046,20.9640217435945,-1.0681333377628,0.320188192097198,0.455671549778078,-6.8744912284681
"6524","TMM9B_HUMAN","Q9NQ34","Q9NQ34","TMEM9B","Transmembrane protein 9B",248493,244337.649671971,245809.71277781,232567.52302684,241785.21316741,237830.035973604,246839.159779895,240766.628251829,0.0309646190931936,17.8638409189506,1.16996111216902,0.2795301348198,0.414575831160525,-6.76439797333762
"6525","TMOD3_HUMAN","Q9NYL9","Q9NYL9","TMOD3","Tropomodulin-3",1480500,1468446.61965958,1562444.18064116,1497369.71933899,1425327.27247307,1419288.59333534,1401775.38865041,1430955.57709256,0.110414605044078,20.4519478340213,5.84856987022036,0.000583792141150869,0.00488307356892012,-0.384365188090944
"6526","TMPPE_HUMAN","Q6ZT21","Q6ZT21","TMPPE","Transmembrane protein with metallophosphoesterase domain",258628,274853.282336459,214424.840707633,215506.190322337,283595.570009572,251609.769918833,284966.440044178,300768.63738868,-0.198329554530854,17.9586691766316,-1.97560321597616,0.0878892726335522,0.178258408561329,-5.70769007070863
"6527","TMT1A_HUMAN","Q9H8H3","Q9H8H3","TMT1A","N6-adenosine-methyltransferase TMT1A",661578.000000001,650238.464233669,646672.315842833,583622.533036522,483138.223162016,444218.411320422,459392.092458517,408407.325641566,0.529208972180964,19.0008906168021,8.31018245725097,6.33875457723245e-05,0.00112115253815182,2.04558111124159
"6528","TMT1B_HUMAN","Q6UX53","Q6UX53","TMT1B","Thiol S-methyltransferase TMT1B",1060500,1066139.76283303,1030969.86633808,1004981.70654256,1117338.30290534,1058847.47125238,1043296.8678515,1129679.86095045,-0.0343301241267291,19.9950535640621,-1.01265636285974,0.344257248862641,0.479137082130008,-6.93142000616275
"6529","TMUB1_HUMAN","Q9BVT8","Q9BVT8","TMUB1","Transmembrane and ubiquitin-like domain-containing protein 1",428242,416050.015743122,443760.462795657,407479.706007589,419187.998045265,426360.512809961,417312.882371117,442395.122360244,0.0179200117919578,18.673520764588,0.627919546282035,0.54957726806208,0.666143251683117,-7.2577074969934
"6530","TMUB2_HUMAN","Q71RG4","Q71RG4","TMUB2","Transmembrane and ubiquitin-like domain-containing protein 2",68930.2999999999,62014.9642361624,27887.201046343,51979.0097619355,84016.6913033247,60577.6109365015,62973.099937673,67039.1019759873,-0.425198890755309,15.810998786915,-1.47259342154658,0.183460044770333,0.30528294079699,-6.40018546591294
"6531","TMX1_HUMAN","Q9H3N1","Q9H3N1","TMX1","Thioredoxin-related transmembrane protein 1",4780500.00000002,4828815.76761656,4816664.24458702,4733972.57697364,4705025.1818331,4782236.60591883,4611951.34638101,4720698.56928828,0.0573461974534943,22.1509221222665,3.37116877377238,0.0115291406162404,0.039463893089764,-3.61880906276589
"6532","TMX2_HUMAN","Q9Y320","Q9Y320","TMX2","Thioredoxin-related transmembrane protein 2",1420500,1347749.52223841,1429546.78282877,1316485.28543208,1466401.8660869,1481097.94091402,1422264.69953461,1472524.31555675,-0.0549655866110683,20.4103587096114,-1.84339290296998,0.106916112792572,0.206129092557228,-5.89732443997231
"6533","TMX3_HUMAN","Q96JJ7","Q96JJ7","TMX3","Protein disulfide-isomerase TMX3",1090500,1086253.88171746,1092276.67931511,1035125.98374772,1013830.10486427,1027962.69052512,1019451.05982498,1009149.18554565,0.108503216737518,19.9718964966496,4.84098939873493,0.00176680882803724,0.0103385812666951,-1.59476858245379
"6534","TMX4_HUMAN","Q9H1E5","Q9H1E5","TMX4","Thioredoxin-related transmembrane protein 4",1450500,1438271.97716782,1470436.45751513,1537567.25201354,1250784.07041806,1378085.27323726,1309579.50215203,1243935.46903218,0.215764081904112,20.372097153012,5.27729104908245,0.00107571779368112,0.00726927452835942,-1.05314980698291
"6535","TNAP2_HUMAN","Q03169","Q03169","TNFAIP2","Tumor necrosis factor alpha-induced protein 2",1900500,2001567.25219806,1981683.72765441,1658161.8552374,1599907.89168848,1697469.12230426,1760401.75586935,1773981.83744207,0.169170994078669,20.7466934393631,2.63524360010535,0.0330201145578181,0.085367940739747,-4.72254629189634
"6536","TNAP3_HUMAN","P21580","P21580","TNFAIP3","Tumor necrosis factor alpha-induced protein 3",184953,173373.382699447,171025.974855834,203825.23238585,298048.216590456,304184.437175002,328699.776679223,329039.001593798,-0.756863165868594,17.8493360545107,-11.4452060256522,7.42730094417945e-06,0.000312971094958182,4.36316450532251
"6537","TNC18_HUMAN","O15417","O15417","TNRC18","Trinucleotide repeat-containing gene 18 protein",90626.6999999999,56023.9877453229,73968.3504942807,70181.5079183338,145533.349067452,152253.932263146,150597.421985891,69382.4038132959,-0.759447693488767,16.4997658094413,-2.63556970251423,0.033004303735027,0.0853571622522815,-4.72205243474057
"6538","TNF14_HUMAN","O43557","O43557","TNFSF14","Tumor necrosis factor ligand superfamily member 14",500,175220.584763627,448407.810814129,375649.170713504,242483.353624851,320234.39098865,254873.39386505,354374.636415925,-2.19751781762805,17.0083181102324,-1.02681787877462,0.337982286277733,0.472646599845191,-6.91710112344798
"6539","TNG2_HUMAN","Q6ICL3","Q6ICL3","TANGO2","Transport and Golgi organization protein 2 homolog",141082,144053.381554624,114018.856909971,123792.561887725,126019.494500129,137037.262451463,141398.280499851,130540.859153321,-0.0138054699943524,16.9875390376717,-0.161110594831736,0.876463965868845,0.921460418285809,-7.46101526224478
"6540","TNG6_HUMAN","Q9C0B7","Q9C0B7","TANGO6","Transport and Golgi organization protein 6 homolog",275943,251921.447598093,248873.691031368,253664.757487281,276903.179166527,301825.405137166,309711.302416496,284778.725659353,-0.161166227214416,18.0444875546836,-3.13330656397906,0.0160851252526316,0.0501216057595814,-3.97165740015117
"6541","TNIP1_HUMAN","Q15025","Q15025","TNIP1","TNFAIP3-interacting protein 1",332838,317060.022929043,331277.125075648,319264.869495398,213603.664116706,221749.673822485,237945.185580121,234704.650003871,0.54421784553471,18.0282594500483,14.1374836796813,1.73656156896597e-06,0.000162836612043581,5.89653282627955
"6542","TNPO1_HUMAN","Q92973","Q92973","TNPO1","Transportin-1",5660500,5845199.91822373,5595006.7334341,5528186.44258588,6156246.03606908,6073254.36788327,6316225.77273805,6201337.14059269,-0.0971800128703713,22.4678653946694,-3.75499139927613,0.00684942745915259,0.026716701712795,-3.06218720172692
"6543","TNPO2_HUMAN","O14787","O14787","TNPO2","Transportin-2",599268,655710.471101215,596100.755392615,593079.119451183,603134.230220159,666000.028217018,624906.024390469,654457.041239536,-0.033070632983641,19.225842543458,-0.734944919533526,0.485772825346899,0.610609695772924,-7.17993540736793
"6544","TNPO3_HUMAN","Q9Y5L0","Q9Y5L0","TNPO3","Transportin-3",1770500,1719910.76239955,1807835.33724257,1788809.20615449,1712889.80253659,1852053.47943384,1811644.22296948,1888363.07347203,-0.00553873486196821,20.7480914935713,-0.178860976531208,0.863009437388057,0.911517143306604,-7.45760068575709
"6545","TNR1B_HUMAN","P20333","P20333","TNFRSF1B","Tumor necrosis factor receptor superfamily member 1B",149358,85212.1834303341,131583.455459158,122263.283850419,111574.097158982,109003.386341102,106239.253708917,106290.3788108,0.167683021098963,16.775178990438,1.04559153849605,0.329802341201894,0.465200224257847,-6.89789206698827
"6546","TNR6_HUMAN","P25445","P25445","FAS","Tumor necrosis factor receptor superfamily member 6",54598.3,50809.2561995342,73742.9999912058,58051.463413577,41917.3968865781,59787.7773380428,65300.5565573039,52590.5763687928,0.138259462018087,15.7634009350725,0.84237047234502,0.426854241336341,0.558375610611606,-7.09142625539989
"6547","TNR6A_HUMAN","Q8NDV7","Q8NDV7","TNRC6A","Trinucleotide repeat-containing gene 6A protein",125335,122855.944500381,117309.645820036,117749.791148625,133380.839723911,122864.467059595,140054.010397842,125186.597979268,-0.084310781176594,16.9149217600464,-1.66428400479224,0.139098843451987,0.250582977933653,-6.14644268250413
"6548","TNR6B_HUMAN","Q9UPQ9","Q9UPQ9","TNRC6B","Trinucleotide repeat-containing gene 6B protein",562946,534166.339154737,547487.181994882,540580.784639268,477506.445985564,494805.76662538,483179.507229407,507038.188319552,0.181895868740654,18.9578377939635,7.07217356629419,0.000179596322346465,0.00226967947962812,0.907115962224347
"6549","TNR8_HUMAN","P28908","P28908","TNFRSF8","Tumor necrosis factor receptor superfamily member 8",236107,197843.863763474,222848.51027147,222903.935700545,292276.838147586,346559.400880908,324830.189377933,313757.567736408,-0.512139033677652,17.9902319114075,-7.35354078497849,0.000140030043461109,0.00191906594141467,1.17954223350067
"6550","TOE1_HUMAN","Q96GM8","Q96GM8","TOE1","Target of EGR1 protein 1",998854.000000001,1015855.10621756,985754.350293429,950685.573495753,1066020.24676458,1130918.72834067,1166184.54462175,1010028.59432733,-0.116122382684232,19.9607532623668,-2.27336207486648,0.0564180040140549,0.127724724480902,-5.26832453346892
"6551","TOIP1_HUMAN","Q5JTV8","Q5JTV8;Q8NFQ8","TOR1AIP1","Torsin-1A-interacting protein 1",3840500,3520722.62532793,3854234.1292293,3768910.98462885,3491126.55502147,3409356.40205057,3513930.00341738,3574524.22512701,0.129215203928581,21.7596344543748,4.03177584206414,0.00476891885752004,0.0204560064375918,-2.67234871463444
"6552","TOIP2_HUMAN","Q8NFQ8","Q8NFQ8","TOR1AIP2","Torsin-1A-interacting protein 2",298179,282151.94197484,291330.179149749,285488.434079939,298066.649270548,292082.587545095,298248.997455586,295741.342942088,-0.00772835945724992,18.1359212632574,-0.333182058273813,0.748553520674669,0.831197094288455,-7.41315295610248
"6553","TOLIP_HUMAN","Q9H0E2","Q9H0E2","TOLLIP","Toll-interacting protein",1170500,1216999.01286453,1225124.86419983,1075318.79362529,1230252.26418561,1048552.34596287,1237878.71130734,1025097.20548529,0.0777355228343168,20.1088628611766,0.968374916333818,0.364462747910226,0.498738497140309,-6.97522379806687
"6554","TOM1_HUMAN","O60784","O60784","TOM1","Target of Myb1 membrane trafficking protein",938693.000000002,977218.02572579,975290.479779585,1055222.32679639,781377.257519435,791075.481798546,800175.341793064,870587.270049736,0.310837071037142,19.7446592730931,6.80264366082383,0.000229623408858174,0.00261834966368294,0.637968716074008
"6555","TOM20_HUMAN","Q15388","Q15388","TOMM20","Mitochondrial import receptor subunit TOM20 homolog",476998,570938.65132858,476649.527340855,545493.300217895,622041.249966046,541064.342482082,642657.815344063,656721.0923559,-0.223641512600722,19.0782157036169,-2.59801749198267,0.0348776249393696,0.0888846135880064,-4.77891702785957
"6556","TOM22_HUMAN","Q9NS69","Q9NS69","TOMM22","Mitochondrial import receptor subunit TOM22 homolog",4260500,4345809.46162708,4263740.74689001,4000117.05903824,4591839.51942153,4472487.69913831,4960948.0763803,4720698.56928828,-0.120228410316912,22.0555305377415,-2.95182664819974,0.0208388962707934,0.0612493593313719,-4.24393869475355
"6557","TOM34_HUMAN","Q15785","Q15785","TOMM34","Mitochondrial import receptor subunit TOM34",2900500,2876803.24128293,2677281.9454638,2894393.07316262,3059227.751832,3151405.99902121,2908704.46736336,2949715.70719613,-0.0582203042309644,21.4528613040618,-1.38708605729483,0.207113082957782,0.333747939394826,-6.50810649255242
"6558","TOM40_HUMAN","O96008","O96008","TOMM40","Mitochondrial import receptor subunit TOM40 homolog",12700500,12176177.5553834,11569864.283254,11762265.4724827,13584490.7340857,13424657.6846818,13345033.0275888,13343581.1444961,-0.122754553830706,23.5706011276469,-3.37509959093047,0.011466601933642,0.0393048739492581,-3.6130237928604
"6559","TOM5_HUMAN","Q8N4H5","Q8N4H5","TOMM5","Mitochondrial import receptor subunit TOM5 homolog",1910500,1991507.81739632,2135097.79767337,2160667.88215156,2370474.35659279,2150986.51297293,2211410.20799596,2189995.20913308,-0.0931670148767942,21.0002358601632,-1.94465920840631,0.0920226107565661,0.183944869702056,-5.752444728309
